온실가스배출량,성별,나이,OTT이용여부,OTT서비스1순위,OTT서비스2순위,OTT서비스3순위,OTT컨텐츠1순위,OTT컨텐츠2순위,OTT컨텐츠3순위,OTT매체1순위,OTT매체2순위,OTT매체3순위,이용빈도,1회이용시간,OTT서비스결제유형,최근3개월유료결제이용여부,스마트폰데이터무제한요금제가입여부,타블렛PC보유여부
0.019009305,1,24,1,10,6,9,1,6,3,1,3,4,5,15,1,2,1,2
0.019009305,2,25,1,10,6,9,6,1,5,1,3, ,5,15,1,2,1,2
0.07603722,1,24,1,10,8, ,6,4, ,1,3, ,5,60,1,2,1,2
0.01267287,1,59,1,10, , ,6, , ,1, , ,2,10,1,2,2,2
0.01267287,1,61,1,10, , ,6, , ,1, , ,2,10,1,2,2,2
0.01267287,2,60,1,10, , ,6, , ,1, , ,2,10,1,2,2,2
0.02534574,1,31,1,10, , ,6,1,3,1,4, ,1,20,1,2,1,2
0.06336435,1,59,1,10,1, ,6,4,1,1, , ,5,50,1,2,1,2
0.02534574,2,57,1,10,2,1,6,1,7,1,3, ,4,20,1,2,1,2
0.05069148,2,27,1,10,1, ,6,7,4,1,2,4,5,40,2,1,1,1
0.03801861,2,23,1,10,1,2,6,7,4,1,2,4,4,30,1,2,1,1
0.03801861,1,31,1,10,2,1,6,7,1,1, , ,5,30,1,2,2,2
0.06336435,2,27,1,10,1, ,6,7,1,1, , ,4,50,1,2,2,2
0.05069148,1,60,1,10,1, ,6,4,7,1, , ,4,40,1,2,2,2
0.03801861,2,52,1,10, , ,6,7, ,1,3, ,4,30,1,2,2,2
0.10138296,1,26,1,2,10,1,4,6,7,1,4, ,5,80,1,2,2,2
0.03801861,1,23,1,10,2,1,6,4,7,1,4, ,5,30,1,2,2,2
0.05069148,1,55,1,10,1, ,6,1,4,1, , ,5,40,1,2,2,2
0.03801861,2,51,1,10,1, ,6,5,1,1, , ,4,30,1,2,2,2
0.03801861,1,26,1,10,2,1,6,1,7,1, , ,4,30,1,2,1,1
0.03801861,1,24,1,10,2,1,6,7,1,1, , ,4,30,1,2,1,1
0.05069148,1,51,1,10,1, ,6,3,4,1, , ,5,40,1,2,1,1
0.05069148,2,50,1,10,1, ,6,7,4,1, , ,5,40,1,2,2,2
0.03801861,1,13,1,10,1, ,6,7,1,1,4, ,5,30,1,2,2,1
0.01267287,1,78,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.02534574,2,75,1,10, , ,6, , ,1, , ,5,20,1,2,2,2
0.03801861,1,69,1,10,1, ,6,3, ,1, , ,5,30,1,2,2,2
0.03801861,2,62,1,10, , ,6, , ,1, , ,5,30,1,2,2,2
0.03801861,1,77,1,10,1, ,6, , ,1, , ,5,30,1,2,2,2
0.01267287,2,71,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.05069148,1,61,1,10,1,2,6,1,3,1, , ,4,40,1,2,2,2
0.02534574,2,58,1,10, , ,6,7, ,1, , ,4,20,1,2,2,2
0.11405583,1,29,1,2,8,10,5,4,7,1, , ,5,90,3,1,2,2
0.03801861,1,51,1,1,2,10,1,6,7,1, , ,5,30,1,2,2,2
0.03801861,2,49,1,10,2, ,6,1,7,1, , ,4,30,1,2,2,2
0.02534574,1,35,1,10, , ,1, , ,1, , ,4,20,1,2,2,2
0.03801861,2,35,1,10, , ,6,1, ,1, , ,1,30,1,2,2,2
0.03801861,1,52,1,10, , ,6, , ,1, , ,3,30,1,2,2,2
0.03801861,2,47,1,10, , ,6, , ,1, , ,6,30,1,2,2,2
0.02534574,2,24,1,10, , ,1,6, ,1, , ,2,20,1,2,2,1
0.02534574,1,38,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.03801861,2,31,1,10,6, ,1,6, ,1, , ,2,30,1,2,2,2
0.07603722,1,40,1,10, , ,6, , ,1, , ,2,60,1,2,2,2
0.07603722,2,34,1,10, , ,6,7, ,1, , ,1,60,1,2,2,2
0.03801861,1,50,1,10, , ,6,1,7,1, , ,1,30,1,2,2,2
0.03801861,2,46,1,10, , ,6,1, ,1, , ,1,30,1,2,2,2
0.03801861,1,40,1,10,1, ,6,1,4,1, , ,1,30,1,2,2,2
0.07603722,2,32,1,10,1,8,6,1,4,1, , ,1,60,3,1,2,2
0.01267287,1,44,1,10,9, ,1,6, ,1, , ,1,10,1,2,2,2
0.03801861,2,20,1,10, , ,1,6, ,1, , ,2,30,1,2,2,1
0.02534574,2,16,1,10, , ,1,6, ,1, , ,4,20,1,2,2,1
0.03801861,1,59,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.02534574,1,25,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,53,1,10, , ,1,6,7,1, , ,1,20,1,2,2,2
0.02534574,2,23,1,10, , ,1,7,6,1, , ,1,20,1,2,2,2
0.02534574,1,51,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,2,48,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.02534574,2,19,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,17,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,1,48,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.03801861,2,43,1,10, , ,1,6, ,1, , ,1,30,1,2,2,2
0.02534574,1,56,1,10, , ,1,6, ,1, , ,1,20,1,2,2,2
0.03801861,2,56,1,10, , ,1,6, ,1, , ,1,30,1,2,2,2
0.02534574,2,43,1,10, , ,6,7, ,1, , ,1,20,1,2,2,2
0.02534574,2,19,1,10, , ,1,7, ,1, , ,1,20,1,2,2,2
0.02534574,1,16,1,10, , ,1,6, ,1, , ,1,20,1,2,2,2
0.03801861,1,78,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.01267287,2,55,1,10, , ,6, , ,1, , ,4,10,1,2,1,2
0.02534574,1,32,1,10, , ,6,7, ,1, , ,5,20,1,2,2,2
0.01267287,1,56,1,10, , ,6,7, ,1, , ,4,10,1,2,2,2
0.019009305,2,55,1,10, , ,6,1, ,1,3, ,4,15,1,2,2,2
0.05069148,2,59,1,10,9, ,1,3, ,1, , ,5,40,1,2,2,2
0.06336435,2,55,1,10, , ,1,6,3,1, , ,4,50,1,2,2,2
0.07603722,2,52,1,10, , ,6,7,5,1,3, ,2,60,1,2,2,2
0.03801861,1,56,1,10, , ,6, , ,1, , ,2,30,1,2,2,2
0.03801861,1,58,1,10, , ,6,1, ,1,3,4,1,30,1,2,2,2
0.11405583,2,54,1,10, , ,6, , ,1, , ,1,90,1,2,2,2
0.02534574,1,49,1,10,9,6,6,1,4,1, , ,1,20,3,1,1,2
0.03801861,2,48,1,10,6,8,6,4, ,1, , ,2,30,1,2,2,2
0.11405583,2,52,1,10,6, ,5,3,1,1, , ,5,90,1,2,1,2
0.07603722,1,22,1,10,1, ,6,5,7,1, , ,1,60,2,1,1,2
0.07603722,1,36,1,10,8, ,6,1, ,1, , ,3,60,1,2,2,2
0.06336435,2,32,1,10,9, ,6,7, ,1, , ,3,50,1,2,2,2
0.07603722,1,41,1,10, , ,6,7,1,1, , ,3,60,1,2,1,2
0.07603722,2,46,1,10,8, ,6,1, ,1,2, ,3,60,1,2,1,1
0.07603722,1,50,1,10, , ,6,7,1,1, , ,3,60,1,2,1,2
0.06336435,2,45,1,10,9, ,6,7,1,1, , ,1,50,1,2,2,2
0.11405583,1,54,1,10, , ,6,7,1,1, , ,1,90,1,2,1,2
0.06336435,2,54,1,10, , ,6,7, ,1, , ,3,50,1,2,1,2
0.06336435,2,49,1,10, , ,6,7, ,1, , ,3,50,1,2,2,2
0.07603722,2,24,1,10,9, ,6,1, ,1, , ,3,60,1,2,2,2
0.06336435,1,54,1,10, , ,6,7, ,1, , ,3,50,1,2,1,1
0.03801861,2,52,1,10,9, ,6,7, ,1, , ,4,30,1,2,1,1
0.03801861,2,23,1,10,2, ,1,4,6,1, , ,3,30,1,2,1,2
0.03801861,2,26,1,10, , ,1,4,6,1, , ,1,30,1,2,1,2
0.02534574,2,24,1,10, , ,5,6, ,1, , ,5,20,1,2,1,1
0.03801861,2,22,1,8,10,4,1,4,7,1,4, ,3,30,3,1,1,2
0.02534574,2,29,1,10, , ,1,6,7,1, , ,2,20,1,2,1,1
0.03801861,2,24,1,10, , ,6,1,4,1, , ,1,30,1,2,1,2
0.01267287,1,61,1,10, , ,6, , ,1, , ,2,10,1,2,2,2
0.02534574,2,65,1,10, , ,6, , ,1, , ,4,20,1,2,2,2
0.02534574,1,67,1,10,7, ,5,3, ,1, , ,2,20,1,2,2,2
0.01267287,2,58,1,10,4, ,5,3, ,1, , ,3,10,1,2,2,2
0.19009305,1,38,1,10,8,2,3,7,1,1,2,5,1,150,1,2,2,2
0.30414888,2,37,1,8,10, ,3,1,7,1,5,4,1,240,1,2,2,2
0.22811166,2,36,1,10,8, ,1,3,7,1,2,5,1,180,1,2,2,1
0.30414888,1,33,1,10,8, ,1,3,6,1,2,5,1,240,1,1,2,1
0.19009305,1,45,1,10,2, ,3,1, ,1,5,2,1,150,1,2,2,1
0.11405583,2,43,1,10, , ,6, , ,1, , ,1,90,1,2,2,1
0.20276592,1,32,1,10,2,8,1,4,7,1,2,5,1,160,1,2,2,1
0.11405583,2,32,1,10,8, ,1,3, ,1,5, ,1,90,1,2,2,1
0.007603722,1,55,1,4,10,9,1,3, ,1, , ,1,6,1,2,2,1
0.010138296,2,51,1,10,4, ,1,3, ,1, , ,1,8,1,2,2,1
0.11405583,2,23,1,1,2,10,1,4,6,1,2, ,2,90,1,2,2,1
0.05069148,1,49,1,10,1,2,1,6,3,1, , ,2,40,1,2,2,2
0.03801861,2,50,1,10,1,2,3,4,6,1, , ,2,30,1,2,2,2
0.03801861,2,20,1,1,10,9,3,4,6,1, , ,1,30,1,2,2,2
0.03801861,1,18,1,10,1,2,4,6,3,1, , ,1,30,1,2,2,2
0.05069148,1,55,1,10,1, ,3,6,4,1, , ,2,40,1,2,2,2
0.03801861,2,51,1,10, , ,6,1, ,1, , ,2,30,1,2,2,2
0.10138296,2,23,1,1,10, ,4,3,6,1, , ,1,80,1,2,2,2
0.05069148,1,19,1,10,1, ,6,3, ,1, , ,1,40,1,2,2,2
0.03801861,1,45,1,1,10,2,3,4,6,1,2,4,1,30,1,2,2,1
0.06336435,2,42,1,10,1,2,3,4,6,1,2, ,2,50,1,2,2,1
0.05069148,1,40,1,10,1,2,1,4,6,1,2, ,2,40,1,2,2,1
0.03801861,2,38,1,1,10, ,3,4, ,1,2, ,1,30,1,2,2,1
0.05069148,1,54,1,1,10, ,3,6, ,1, , ,2,40,1,2,2,1
0.03801861,2,50,1,10, , ,6,1, ,1, , ,2,30,1,2,2,1
0.05069148,2,25,1,1,10, ,3,4,6,1, , ,2,40,1,2,2,1
0.10138296,1,22,1,1,10,2,3,4,6,1, , ,1,80,1,2,2,1
0.20276592,1,52,1,10,1,8,4,3,6,3,1, ,5,60,1,2,1,1
0.07603722,2,45,1,10,1,8,6,3,5,1,2, ,1,60,1,2,2,2
0.07603722,1,20,1,10,4,8,6,1,5,1,4, ,1,60,3,1,1,2
0.07603722,2,14,1,10,4,8,6,1,5,1,4, ,1,60,1,2,1,1
0.3801861,1,49,1,10, , ,6,8,7,1, , ,1,300,1,2,1,1
0.3801861,2,49,1,10, , ,7,6, ,1,3, ,1,300,3,1,1,1
0.3801861,1,20,1,10,8, ,6,5,1,1,4,3,1,300,1,1,1,1
0.07603722,2,48,1,10,2,8,6,1,4,1,2,4,1,60,1,1,1,1
0.15207444,1,20,1,8,10,2,4,5,6,1,4,2,1,120,3,1,1,1
0.02534574,1,60,1,10, , ,6,1,3,1, , ,3,20,1,2,2,2
0.02534574,2,60,1,10, , ,1,6,3,1, , ,3,20,1,2,2,2
0.02534574,1,32,1,10, , ,6,1,3,1, , ,3,20,1,2,2,2
0.01267287,2,32,1,10, , ,6,1,3,1, , ,2,10,1,2,2,2
0.15207444,2,43,1,10,8, ,1,6,5,1,4,5,2,120,1,1,1,2
0.3801861,1,43,1,1,8, ,6,7,4,1,4, ,1,300,3,1,1,2
0.26613027,2,14,1,10,9, ,6,7, ,1,4, ,1,210,1,2,2,1
0.07603722,2,45,1,8,3, ,1,3,7,1,4,3,5,60,1,2,1,2
0.15207444,1,22,1,10, , ,6, , ,1, , ,1,120,1,2,1,2
0.07603722,1,20,1,10,8,9,6,7,4,1,4,3,1,60,1,2,1,2
0.07603722,1,44,1,10, , ,6,7,1,1, , ,1,60,1,2,1,2
0.03801861,1,12,1,10,7,6,1,6,7,1,4,3,8,30,1,2,2,2
0.15207444,2,44,1,4,2,8,3,1,4,1,2,4,1,120,1,2,1,1
0.60829776,1,44,1,10,8,2,1,5,4,4,1,2,1,180,1,2,1,1
0.15207444,2,13,1,10,2,8,6,7,1,1,2,4,1,120,1,2,2,1
0.02534574,2,45,1,10, , ,6,4,3,1,4,3,1,20,1,2,2,2
0.03801861,1,21,1,10,9,8,3,4,7,1,4,3,2,30,1,2,2,1
0.06336435,2,19,1,10,7,1,6,7,4,1,4,3,1,50,1,2,1,2
0.30414888,2,51,1,8,4,10,3,1,4,5,1,4,3,60,1,2,2,2
0.15207444,2,26,1,8,10,4,5,6,1,1,2, ,3,120,3,1,1,1
0.11405583,1,25,1,10,8,4,6,4,7,1,4,3,1,90,1,2,2,2
0.019009305,2,42,1,10, , ,6,1, ,1, , ,3,15,1,2,2,2
0.019009305,1,62,1,10, , ,6,1, ,1, , ,2,15,1,2,2,2
0.019009305,2,61,1,10, , ,1,6, ,1, , ,3,15,1,2,2,2
0.02534574,1,37,1,10, , ,6,1,3,1, , ,3,20,1,2,1,2
0.15207444,2,40,1,10, , ,1,6, ,1, , ,1,120,1,2,2,2
0.11405583,1,18,1,10, , ,6, , ,1, , ,1,90,1,2,2,1
0.60829776,1,12,1,10, , ,6, , ,2, , ,1,180,1,2, ,1
0.07603722,2,49,1,10, , ,6, , ,1, , ,5,60,1,2,1,1
0.15207444,2,14,1,8,10, ,1,4,7,1,5,2,5,120,1,2,1,1
0.15207444,1,46,1,10, , ,1,3,6,1,3, ,4,120,1,2,2,2
0.40553184,1,15,1,10, , ,7, , ,3, , ,2,120,1,2, ,2
0.03801861,1,54,1,10, , ,1,3,6,1, , ,2,30,1,2,1,2
0.02534574,2,53,1,10, , ,1,6,4,1, , ,2,20,1,2,2,2
0.02534574,2,23,1,10, , ,6,1,4,1, , ,2,20,1,2,2,2
0.03801861,2,39,1,10,7,5,1,6,7,1,2,4,5,30,1,2,2,1
0.07603722,1,39,1,10,7,5,1,4,6,1,4,2,5,60,1,2,2,2
0.07603722,2,11,1,10, , ,6, , ,1, , ,2,60,1,2,2,2
0.006336435,1,46,1,4,9,10,1,3,5,1, , ,3,5,1,2,1,2
0.03801861,2,40,1,10,1,6,1,3,4,1,2,4,1,30,1,1,2,2
0.03801861,1,7,1,10,1, ,1,6,7,1, , ,1,30,1,2, ,1
0.02534574,2,56,1,10, , ,1,6,3,1, , ,3,20,1,2,2,2
0.019009305,2,23,1,10, , ,1,6,4,1, , ,2,15,1,2,2,2
0.03801861,2,49,1,10, , ,1,6,3,1, , ,3,30,1,2,1,2
0.30414888,2,40,1,10,8,6,1,7,4,1,4,3,1,240,1,2,1,1
0.07603722,1,48,1,8,2,10,5,4,1,1, , ,2,60,3,1,2,1
0.22811166,1,13,1,10,8, ,6,5,1,1,2, ,1,180,1,2,2,2
0.22811166,1,9,1,10,8,2,5,6,1,1,4,3,1,180,1,2,2,1
0.11405583,1,48,1,10,2,6,3,6,4,1, , ,1,90,1,2,1,1
0.07603722,2,41,1,10,1,2,3,6,1,1, , ,1,60,1,1,1,1
0.07603722,1,16,1,10, , ,6, , ,1, , ,2,60,1,2,2,2
0.15207444,1,14,1,10,1, ,6,3, ,1, , ,1,120,1,2,2,2
0.01267287,2,24,1,10,6, ,6,1,7,1,5, ,4,10,1,2,2,2
0.05069148,2,22,1,10, , ,6,7,1,1,4,5,3,40,1,2,2,2
0.07603722,2,40,1,2,1,6,3,1,7,1, , ,1,60,1,2,1,1
0.15207444,2,53,1,8,10, ,4,3,5,1,4, ,5,120,3,1,2,2
0.15207444,2,24,1,8,10, ,1,4, ,1, , ,1,120,3,1,2,2
0.03801861,1,21,1,10,8,12,6,4,1,1,4,2,1,30,3,1,2,2
0.02534574,2,55,1,10, , ,1,6,3,1, , ,2,20,1,2,2,2
0.019009305,1,24,1,10, , ,6,1,3,1, , ,2,15,1,2,2,2
0.02534574,2,22,1,10, , ,1,6,3,1, , ,3,20,1,2,1,2
0.02534574,1,25,1,10, , ,6,1, ,1, , ,3,20,1,2,2,2
0.019009305,1,23,1,10, , ,1,6, ,1, , ,3,15,1,2,2,2
0.02534574,2,60,1,10, , ,1,3,6,1, , ,2,20,1,2,1,2
0.26613027,1,58,1,6,9,10,1,3,6,1,4,5,1,210,1,1,1,2
0.07603722,2,56,1,10, , ,6, , ,1, , ,1,60,1,2,1,2
1.62212736,2,31,1,10,6,3,1,2,6,3,1,5,1,480,1,2,1,2
0.10138296,1,26,1,10,9,8,1,2,4,2,1,4,2,30,1,1,1,1
0.01267287,1,74,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.01267287,2,73,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.07603722,1,39,1,10, , ,6, , ,1, , ,1,60,1,2,1,2
0.07603722,2,40,1,3,10,6,1,3,4,1, , ,3,60,1,2,1,2
0.15207444,1,14,1,10, , ,6, , ,1,3, ,2,120,1,2,1,2
0.15207444,1,12,1,10,6,3,6,3,1,1,3,4,2,120,1,2,1,2
0.03801861,1,35,1,1,8,9,3,6,7,1, , ,5,30,1,1,1,2
0.06336435,2,32,1,1,10,9,1,3,4,1, , ,1,50,1,2,1,2
0.03801861,1,39,1,10,1,7,1,2,3,1,4,3,2,30,1,2,1,1
0.15207444,2,38,1,10,7,5,1,3,2,1,2,3,1,120,1,2,1,1
0.03801861,1,10,1,10,7, ,3,1, ,1, , ,6,30,1,2,2,1
0.06336435,1,49,1,1,3,8,4,7, ,1, , ,5,50,2,1,1,1
0.07603722,2,46,1,1,3,8,1,7, ,1,4, ,3,60,1,2,1,1
0.07603722,1,19,1,1,8,9,3,1,7,1,2, ,3,60,1,2,1,1
0.03801861,1,48,1,1,8,9,3,4,7,1,3, ,6,30,1,2,1,2
0.05069148,2,46,1,1,9,5,6,3,1,1,3, ,5,40,1,2,1,2
0.03801861,1,54,1,10,6, ,1,7,3,1,5, ,3,30,1,2,1,2
0.15207444,2,52,1,10,1,6,1,4,7,1, , ,2,120,1,2,1,2
0.03801861,1,23,1,10,5,6,1,4,6,1,3,2,1,30,1,2,1,2
0.06336435,1,39,1,1,10,11,6,3,4,1,2,4,5,50,1,1,1,1
0.03801861,2,38,1,1,10,9,1,3,6,1,3, ,5,30,1,2,1,1
0.03801861,2,63,1,9,1, ,3,4,1,1, , ,5,30,1,2,1,2
0.06336435,1,30,1,10,1,8,4,6,3,1,2,4,4,50,2,1,1,1
0.03801861,2,27,1,10,8,11,1,4,6,1,4,2,5,30,1,2,1,1
0.06336435,1,36,1,11,12,8,4,6,7,1,3, ,4,50,1,2,1,2
0.2534574,2,34,1,10,9,6,1,4,7,1,4, ,1,200,1,2,1,2
0.05069148,1,56,1,10,8,7,2,3,1,1, , ,6,40,1,2,1,2
0.03801861,2,54,1,10, , ,6,1, ,1, , ,4,30,1,2,2,2
0.03801861,1,47,1,8,10,1,3,4,6,1,4,2,6,30,1,2,1,1
0.03801861,2,44,1,8,1,9,3,4,7,1,4,2,5,30,1,2,1,1
0.03801861,1,15,1,1,7,8,1,3, ,1, , ,5,30,1,2,2,1
0.05069148,1,13,1,1,8,10,1,3,4,1, , ,5,40,1,2,2,1
0.02534574,1,60,1,1,5,9,4,7,3,1,4,3,5,20,1,2,1,2
0.05069148,2,52,1,2,9,8,1,3,4,1, , ,5,40,1,2,1,2
0.05069148,2,20,1,1,9,8,1,3,4,1,4, ,4,40,3,1,1,2
0.02534574,1,63,1,10,9,1,1,4,6,1, , ,4,20,1,2,2,2
0.05069148,2,60,1,9, , ,3,4, ,1, , ,5,40,1,2,2,2
0.06336435,1,41,1,1,11,9,3,4,1,1,4,2,6,50,1,2,1,1
0.03801861,2,40,1,1,5,8,1,4,2,1, , ,5,30,1,2,1,1
0.02534574,1,10,1,9,8, ,3,6, ,1,2, ,4,20,1,1,2,2
0.05069148,1,51,1,2,8,9,1,3,4,1, , ,4,40,1,2,1,1
0.03801861,2,50,1,2,9,10,2,6,4,1, , ,5,30,1,2,1,1
0.02534574,1,21,1,1,8,9,1,6,3,1, , ,1,20,1,2,1,1
0.05069148,1,19,1,1,9,10,1,3,4,1,2, ,4,40,1,2,2,1
0.06336435,1,44,1,1,8,11,4,3,6,1,3, ,4,50,3,1,1,2
0.03801861,2,42,1,8,9, ,3,4,6,1, , ,5,30,1,2,1,2
0.02534574,1,13,1,9,10, ,6, , ,1,2, ,5,20,1,2,2,2
0.06336435,2,35,1,9,8,1,3,4,7,1,2,4,3,50,1,2,1,1
0.06336435,1,10,1,9,8,10,3,6, ,1,2, ,5,50,1,2,2,1
0.03801861,1,62,1,8,11,9,1,4,6,1,4, ,2,30,1,2,1,2
0.05069148,2,55,1,1,10,9,1,3, ,1, , ,5,40,1,2,1,2
0.06336435,2,30,1,8,9,1,1,4,3,1, , ,4,50,1,2,1,2
0.06336435,1,36,1,1,8,2,1,2,4,1,4, ,4,50,1,1,1,2
0.03801861,2,32,1,2,8,9,4,6,7,1,4, ,5,30,1,2,1,2
0.03801861,2,46,1,8,5,9,3,4, ,1, , ,5,30,1,2,1,2
0.03801861,1,59,1,3,10,6,1,4,7,1,3, ,6,30,1,2,2,2
0.03801861,2,56,1,10,6,3,1,7,3,1, , ,6,30,1,2,2,2
0.03801861,1,34,1,2,10,9,7,6,1,1,3, ,5,30,1,2,2,2
0.02534574,2,32,1,2,10,9,6,7,1,1,3, ,5,20,1,2,2,2
0.03801861,1,53,1,10,2,9,6,4,1,1, , ,5,30,1,2,2,2
0.019009305,2,51,1,10,6, ,1,7,6,1, , ,6,15,1,2,2,2
0.02534574,2,27,1,10,9,4,6,7,1,1, , ,6,20,1,2,2,2
0.019009305,2,25,1,2,6,10,1,6,7,1, , ,5,15,1,2,2,2
0.05069148,1,50,1,10,6,3,6,1,4,1,3,2,6,40,1,2,2,1
0.03801861,2,48,1,4,6,3,1,7,6,1, , ,6,30,1,2,2,1
0.03801861,1,21,1,4,9,10,6,1,3,1,2,3,5,30,1,2,2,1
0.03801861,2,60,1,10, , ,1,6, ,1, , ,1,30,1,2,2,2
0.03801861,1,59,1,4,10,7,1,4,3,1,3,2,6,30,1,2,2,1
0.02534574,2,55,1,10,4,6,1,7,3,1, , ,6,20,1,2,2,1
0.057027915,2,31,1,3,7,10,4,1,3,1,2,3,6,45,1,1,1,1
0.031682175,1,58,1,10,6,3,1,7,6,1,4, ,6,25,1,2,2,2
0.019009305,2,55,1,10,6, ,1,7,6,1, , ,6,15,1,2,2,2
0.06336435,1,28,1,2,10,9,1,6,4,1,4, ,5,50,1,2,2,2
0.03801861,1,48,1,10,6,7,1,4,7,1,3, ,6,30,1,2,2,1
0.019009305,2,46,1,10,9,6,1,6,7,1, , ,7,15,1,2,2,1
0.03801861,1,20,1,4,10,8,1,4,6,1,3, ,4,30,1,2,2,1
0.031682175,2,18,1,10,9,6,6,7,1,1,2, ,5,25,1,2,2,1
0.06336435,1,32,1,6,10,9,4,1,6,1,4, ,5,50,1,1,2,2
0.06336435,2,30,1,2,6,10,1,7,6,1,4, ,6,50,1,2,2,2
0.15207444,1,34,1,10,8,12,6,5,4,1,2,4,1,120,3,1,1,1
0.30414888,1,36,1,10,8, ,1,3,7,1,2,4,1,240,1,1,1,1
0.22811166,2,36,1,10,8, ,3,1,4,1,2,5,1,180,1,2,1,1
0.22811166,2,52,1,10,8,2,3,1,7,1,5,3,2,180,1,1,2,2
0.30414888,1,26,1,2,10,8,3,1,6,1,3,5,1,240,1,1,1,2
0.07603722,2,51,1,10, , ,6, , ,1, , ,1,60,1,2,2,2
0.30414888,1,21,1,2,10,8,1,3,6,1,5,4,1,240,1,1,1,2
0.30414888,1,51,1,10,2,12,3,4,1,1, , ,2,240,1,1,1,2
0.30414888,2,49,1,1,10,5,3,1,7,1,5,4,1,240,1,1,1,2
0.30414888,2,21,1,8,10,2,3,1,7,1,4,5,1,240,1,2,1,2
0.07603722,1,52,1,10,6, ,3,2,6,1,5, ,2,60,1,2,2,2
0.15207444,2,51,1,10, , ,6,3, ,1,5, ,1,120,1,2,2,2
0.40553184,2,41,1,4,10,1,4,1,6,5,2, ,2,80,1,2,1,2
0.22811166,1,11,1,10,6, ,3,7, ,1,5,4,2,180,1,2,2,2
0.07603722,2,50,1,10, , ,6, , ,1, , ,1,60,1,2,2,2
0.30414888,2,22,1,8,10, ,1,3,7,1,4,5,1,240,1,2,1,2
0.02534574,2,28,1,8,10, ,1,5,6,1,4,3,2,20,1,2,2,2
0.03801861,1,14,1,1,2,10,1,6,7,1, , ,2,30,1,2,2,2
0.07603722,2,12,1,2,1,10,1,6,7,1,3, ,4,60,1,2,2,2
0.07603722,1,18,1,1,3,10,1,6,7,1,3, ,2,60,1,2,2,2
0.07603722,2,15,1,3,10,1,1,6,7,1,3,5,4,60,1,2,2,2
0.03801861,1,48,1,10, , ,1,6,7,1, , ,2,30,1,2,2,2
0.07603722,1,60,1,10, , ,6, , ,1, , ,1,60,1,2,2,2
0.03801861,1,30,1,10,1,8,6,1,4,1,3, ,2,30,1,2,2,2
0.70968072,1,60,1,1,8,10,1,4,6,4,1,5,1,210,1,2,1,2
0.22811166,1,40,1,10,9,8,5,1,3,1,4,5,1,180,1,2,1,2
0.19009305,2,38,1,10,8,9,5,1,3,1,5,4,1,150,1,2,1,1
0.22811166,1,56,1,10,1,5,6,1,3,1,3,5,4,180,1,2,2,2
0.006336435,2,55,1,2,10, ,1,2,5,1, , ,1,5,1,2,2,2
0.26613027,1,40,1,10,1,8,6,1,2,1,4,2,1,210,1,1,1,1
0.07603722,2,39,1,10, , ,6, , ,1, , ,1,60,1,2,1,2
0.02534574,1,70,1,10,8, ,1,5,6,1, , ,3,20,1,2,1,2
0.01267287,2,65,1,10, , ,1,5, ,1, , ,4,10,1,2,2,2
0.02534574,2,37,1,10, , ,1,7, ,1, , ,4,20,1,2,1,2
0.02534574,1,33,1,10, , ,1,4,6,1, , ,4,20,1,2,1,2
0.02534574,1,57,1,10,9, ,1,3,7,1,4, ,4,20,1,2,1,2
0.03801861,2,57,1,10, , ,1,3,5,1, , ,4,30,1,2,2,2
0.03801861,2,24,1,8,10, ,2,1,7,1,4, ,3,30,1,2,1,2
0.03801861,2,24,1,10, , ,1,4,7,1,4, ,3,30,1,2,1,2
0.03801861,1,45,1,1,8, ,1,4,7,1,4, ,3,30,1,2,2,2
0.03801861,2,44,1,9, , ,1,7, ,1,3, ,3,30,1,2,2,2
0.02534574,2,15,1,10, , ,1,4,7,1, , ,3,20,1,2,1,2
0.03801861,1,14,1,10,8, ,1,2,4,1, , ,4,30,1,1,1,2
0.019009305,1,58,1,10, , ,5,1, ,1, , ,4,15,1,2,2,2
0.019009305,2,56,1,10, , ,1,5, ,1,3, ,2,15,1,2,1,2
0.02534574,2,31,1,10,8, ,1,5, ,1,4,3,4,20,1,1,1,2
0.019009305,1,25,1,10, , ,1,4, ,1,3, ,4,15,1,2,1,2
0.019009305,1,61,1,10, , ,1,5, ,1,4, ,3,15,1,2,1,2
0.01267287,2,58,1,10, , ,1,6,7,1, , ,3,10,1,2,1,2
0.02534574,1,26,1,10, , ,1,5,6,1,4, ,3,20,1,2,1,2
0.08871009,1,23,1,10, , ,1,4,7,1,4, ,4,70,1,2,1,2
